Similarity,Density
0.14114114114114115,0.001224344526640151
0.14214214214214213,0.0012248222891737557
0.14314314314314314,0.0012252957932393567
0.14414414414414414,0.00122576503393967
0.14514514514514515,0.0012262300064225721
0.14614614614614616,0.0012266907058797176
0.14714714714714713,0.001227147127548679
0.14814814814814814,0.0012275992667114609
0.14914914914914915,0.0012280471186951864
0.15015015015015015,0.0012284906788721552
0.15115115115115116,0.0012289299426598427
0.15215215215215216,0.00122936490552092
0.15315315315315314,0.0012297955629634598
0.15415415415415415,0.0012302219105409804
0.15515515515515516,0.0012306439438527262
0.15615615615615616,0.0012310616585429798
0.15715715715715717,0.0012314750503021757
0.15815815815815815,0.0012318841148665455
0.15915915915915915,0.0012322888480174477
0.16016016016016016,0.0012326892455827502
0.16116116116116116,0.0012330853034360895
0.16216216216216217,0.0012334770174972534
0.16316316316316315,0.001233864383731872
0.16416416416416416,0.00123424739815166
0.16516516516516516,0.0012346260568151972
0.16616616616616617,0.001235000355826357
0.16716716716716717,0.0012353702913363994
0.16816816816816815,0.0012357358595421052
0.16916916916916916,0.001236097056687554
0.17017017017017017,0.0012364538790626783
0.17117117117117117,0.0012368063230045114
0.17217217217217218,0.0012371543848963965
0.17317317317317318,0.0012374980611690484
0.17417417417417416,0.0012378373482991036
0.17517517517517517,0.0012381722428107041
0.17617617617617617,0.0012385027412748432
0.17717717717717718,0.001238828840309065
0.1781781781781782,0.0012391505365784638
0.17917917917917917,0.0012394678267951093
0.18018018018018017,0.001239780707717873
0.18118118118118118,0.0012400891761531752
0.18218218218218218,0.0012403932289548466
0.1831831831831832,0.0012406928630234657
0.1841841841841842,0.0012409880753076845
0.18518518518518517,0.0012412788628025533
0.18618618618618618,0.0012415652225519086
0.1871871871871872,0.001241847151645889
0.1881881881881882,0.0012421246472230072
0.1891891891891892,0.0012423977064690815
0.19019019019019018,0.0012426663266175834
0.19119119119119118,0.0012429305049495342
0.1921921921921922,0.0012431902387940962
0.1931931931931932,0.0012434455255279802
0.1941941941941942,0.0012436963625756664
0.19519519519519518,0.001243942747409785
0.1961961961961962,0.0012441846775506434
0.1971971971971972,0.0012444221505664634
0.1981981981981982,0.001244655164074096
0.1991991991991992,0.0012448837157372588
0.20020020020020018,0.001245107803269141
0.2012012012012012,0.001245327424429653
0.2022022022022022,0.0012455425770281285
0.2032032032032032,0.0012457532589212328
0.2042042042042042,0.0012459594680143565
0.20520520520520522,0.0012461612022607559
0.2062062062062062,0.0012463584596624025
0.2072072072072072,0.0012465512382692607
0.2082082082082082,0.0012467395361799396
0.2092092092092092,0.001246923351540913
0.21021021021021022,0.0012471026825477633
0.2112112112112112,0.0012472775274442805
0.2122122122122122,0.001247447884522287
0.2132132132132132,0.001247613752122722
0.21421421421421422,0.0012477751286347671
0.21521521521521522,0.0012479320124962176
0.21621621621621623,0.0012480844021935701
0.2172172172172172,0.001248232296261659
0.2182182182182182,0.0012483756932841032
0.21921921921921922,0.0012485145918931042
0.22022022022022023,0.0012486489907697863
0.22122122122122123,0.0012487788886435464
0.2222222222222222,0.001248904284292928
0.22322322322322322,0.0012490251765447634
0.22422422422422422,0.001249141564275165
0.22522522522522523,0.0012492534464086183
0.22622622622622623,0.0012493608219183894
0.2272272272272272,0.0012494636898264674
0.22822822822822822,0.0012495620492041718
0.22922922922922923,0.0012496558991711441
0.23023023023023023,0.0012497452388960959
0.23123123123123124,0.0012498300675964505
0.23223223223223222,0.001249910384538347
0.23323323323323322,0.0012499861890372282
0.23423423423423423,0.0012500574804569572
0.23523523523523523,0.0012501242582109333
0.23623623623623624,0.0012501865217606264
0.23723723723723725,0.0012502442706167397
0.23823823823823823,0.0012502975043390942
0.23923923923923923,0.0012503462225361367
0.24024024024024024,0.0012503904248655445
0.24124124124124124,0.001250430111033359
0.24224224224224225,0.001250465280795129
0.24324324324324323,0.0012504959339550733
0.24424424424424424,0.0012505220703661884
0.24524524524524524,0.001250543689930589
0.24624624624624625,0.001250560792599232
0.24724724724724725,0.0012505733783718547
0.24824824824824826,0.0012505814472974336
0.24924924924924924,0.0012505849994734668
0.2502502502502503,0.0012505840350465727
0.25125125125125125,0.001250578554212316
0.25225225225225223,0.0012505685572149056
0.25325325325325326,0.0012505540443476918
0.25425425425425424,0.0012505350159525554
0.2552552552552553,0.001250511472420636
0.25625625625625625,0.0012504834141916523
0.25725725725725723,0.00125045084175431
0.25825825825825827,0.001250413755645752
0.25925925925925924,0.0012503721564526321
0.2602602602602603,0.0012503260448097873
0.26126126126126126,0.0012502754214010043
0.26226226226226224,0.0012502202869591305
0.26326326326326327,0.0012501606422652156
0.26426426426426425,0.0012500964881493567
0.2652652652652653,0.0012500278254906699
0.26626626626626626,0.001249954655216277
0.26726726726726724,0.001249876978302518
0.2682682682682683,0.001249794795774002
0.26926926926926925,0.00124970810870445
0.2702702702702703,0.001249616918215607
0.27127127127127126,0.0012495212254783718
0.27227227227227224,0.0012494210317115625
0.2732732732732733,0.0012493163381833842
0.27427427427427425,0.0012492071462095818
0.2752752752752753,0.001249093457155075
0.27627627627627627,0.0012489752724329
0.2772772772772773,0.0012488525935046364
0.2782782782782783,0.00124872542188038
0.27927927927927926,0.001248593759118292
0.2802802802802803,0.0012484576068250805
0.28128128128128127,0.0012483169666556125
0.2822822822822823,0.0012481718403133286
0.2832832832832833,0.0012480222295494442
0.28428428428428426,0.001247868136163491
0.2852852852852853,0.001247709562003599
0.2862862862862863,0.0012475465089653954
0.2872872872872873,0.0012473789789930953
0.2882882882882883,0.0012472069740785577
0.28928928928928926,0.0012470304962618215
0.2902902902902903,0.001246849547631202
0.2912912912912913,0.001246664130322186
0.2922922922922923,0.001246474246518905
0.2932932932932933,0.0012462798984529768
0.29429429429429427,0.0012460810884036683
0.2952952952952953,0.0012458778186985376
0.2962962962962963,0.0012456700917122727
0.2972972972972973,0.0012454579098676265
0.2982982982982983,0.0012452412756346625
0.29929929929929927,0.0012450201915310685
0.3003003003003003,0.0012447946601223448
0.3013013013013013,0.0012445646840211644
0.3023023023023023,0.0012443302658873868
0.3033033033033033,0.001244091408429175
0.30430430430430433,0.0012438481144008994
0.3053053053053053,0.001243600386604819
0.3063063063063063,0.001243348227890238
0.3073073073073073,0.0012430916411536434
0.3083083083083083,0.0012428306293386867
0.30930930930930933,0.0012425651954359317
0.3103103103103103,0.0012422953424830999
0.3113113113113113,0.0012420210735643836
0.3123123123123123,0.001241742391811574
0.3133133133133133,0.0012414593004026273
0.31431431431431434,0.0012411718025625725
0.3153153153153153,0.001240879901563349
0.3163163163163163,0.0012405836007227616
0.3173173173173173,0.0012402829034058873
0.3183183183183183,0.0012399778130241206
0.31931931931931934,0.0012396683330351337
0.3203203203203203,0.0012393544669430695
0.3213213213213213,0.0012390362182984362
0.32232232232232233,0.0012387135906980263
0.3233233233233233,0.0012383865877843763
0.32432432432432434,0.0012380552132467428
0.3253253253253253,0.0012377194708199492
0.3263263263263263,0.0012373793642853237
0.32732732732732733,0.0012370348974690955
0.3283283283283283,0.0012366860742443724
0.32932932932932935,0.001236332898529451
0.3303303303303303,0.0012359753742883987
0.3313313313313313,0.0012356135055309287
0.33233233233233234,0.0012352472963122316
0.3333333333333333,0.001234876750733084
0.33433433433433435,0.001234501872939235
0.3353353353353353,0.0012341226671225111
0.3363363363363363,0.0012337391375190556
0.33733733733733734,0.0012333512884105237
0.3383383383383383,0.0012329591241238454
0.33933933933933935,0.0012325626490307696
0.34034034034034033,0.001232161867547845
0.34134134134134136,0.0012317567841364841
0.34234234234234234,0.0012313474033030477
0.3433433433433433,0.0012309337295980701
0.34434434434434436,0.0012305157676173047
0.34534534534534533,0.0012300935220001807
0.34634634634634637,0.0012296669974313761
0.34734734734734735,0.0012292361986392837
0.3483483483483483,0.0012288011303967328
0.34934934934934936,0.0012283617975206674
0.35035035035035034,0.0012279182048720789
0.35135135135135137,0.0012274703573557622
0.35235235235235235,0.001227018259920992
0.3533533533533533,0.00122656191755979
0.35435435435435436,0.0012261013353085722
0.35535535535535534,0.0012256365182474486
0.3563563563563564,0.0012251674714993358
0.35735735735735735,0.0012246942002313763
0.35835835835835833,0.0012242167096534501
0.35935935935935936,0.0012237350050189352
0.36036036036036034,0.0012232490916240098
0.3613613613613614,0.0012227589748085128
0.36236236236236236,0.0012222646599543967
0.36336336336336333,0.0012217661524868836
0.36436436436436437,0.0012212634578740048
0.36536536536536535,0.0012207565816259884
0.3663663663663664,0.0012202455292962058
0.36736736736736736,0.0012197303064801163
0.3683683683683684,0.0012192109188151601
0.36936936936936937,0.0012186873719817104
0.37037037037037035,0.0012181596717016606
0.3713713713713714,0.0012176278237392918
0.37237237237237236,0.0012170918339004413
0.3733733733733734,0.0012165517080332702
0.3743743743743744,0.001216007452027004
0.37537537537537535,0.0012154590718129504
0.3763763763763764,0.0012149065733637352
0.37737737737737737,0.0012143499626932916
0.3783783783783784,0.001213789245856849
0.3793793793793794,0.001213224428950881
0.38038038038038036,0.0012126555181130056
0.3813813813813814,0.0012120825195211463
0.38238238238238237,0.001211505439394942
0.3833833833833834,0.001210924283994104
0.3843843843843844,0.0012103390596193099
0.38538538538538536,0.0012097497726113208
0.3863863863863864,0.0012091564293518885
0.38738738738738737,0.0012085590362622832
0.3883883883883884,0.0012079575998045814
0.3893893893893894,0.0012073521264804852
0.39039039039039036,0.0012067426228315212
0.3913913913913914,0.001206129095439434
0.3923923923923924,0.0012055115509250148
0.3933933933933934,0.0012048899959494603
0.3943943943943944,0.0012042644372126934
0.39539539539539537,0.00120363488145427
0.3963963963963964,0.0012030013354526513
0.3973973973973974,0.0012023638060258916
0.3983983983983984,0.0012017223000304281
0.3993993993993994,0.0012010768243619408
0.40040040040040037,0.0012004273859544245
0.4014014014014014,0.0011997739917808015
0.4024024024024024,0.0011991166488524783
0.4034034034034034,0.0011984553642187799
0.4044044044044044,0.001197790144967753
0.40540540540540543,0.0011971209982248802
0.4064064064064064,0.001196447931154377
0.4074074074074074,0.0011957709509578815
0.4084084084084084,0.0011950900648743338
0.4094094094094094,0.0011944052801812844
0.41041041041041043,0.0011937166041924754
0.4114114114114114,0.0011930240442597946
0.4124124124124124,0.0011923276077724378
0.4134134134134134,0.001191627302155841
0.4144144144144144,0.0011909231348727338
0.41541541541541543,0.0011902151134232629
0.4164164164164164,0.001189503245343362
0.4174174174174174,0.0011887875382056655
0.4184184184184184,0.001188067999619541
0.4194194194194194,0.0011873446372303558
0.42042042042042044,0.0011866174587196066
0.4214214214214214,0.0011858864718048692
0.4224224224224224,0.0011851516842394188
0.42342342342342343,0.0011844131038122772
0.4244244244244244,0.0011836707383483254
0.42542542542542544,0.0011829245957073959
0.4264264264264264,0.0011821746837847053
0.4274274274274274,0.001181421010511261
0.42842842842842843,0.00118066358385218
0.4294294294294294,0.001179902411808178
0.43043043043043044,0.001179137502414221
0.4314314314314314,0.0011783688637399755
0.43243243243243246,0.0011775965038901659
0.43343343343343343,0.001176820431002725
0.4344344344344344,0.0011760406532506666
0.43543543543543545,0.0011752571788406557
0.4364364364364364,0.0011744700160132733
0.43743743743743746,0.0011736791730431588
0.43843843843843844,0.0011728846582378621
0.4394394394394394,0.0011720864799390637
0.44044044044044045,0.0011712846465214348
0.44144144144144143,0.0011704791663928046
0.44244244244244246,0.0011696700479940244
0.44344344344344344,0.001168857299799227
0.4444444444444444,0.001168040930314532
0.44544544544544545,0.0011672209480789524
0.44644644644644643,0.0011663973616645074
0.44744744744744747,0.0011655701796744397
0.44844844844844844,0.001164739410744947
0.4494494494494494,0.0011639050635439616
0.45045045045045046,0.0011630671467709782
0.45145145145145144,0.001162225669157566
0.45245245245245247,0.0011613806394666134
0.45345345345345345,0.0011605320664924857
0.4544544544544544,0.0011596799590605313
0.45545545545545546,0.001158824326027632
0.45645645645645644,0.0011579651762812612
0.4574574574574575,0.001157102518739574
0.45845845845845845,0.0011562363623515816
0.45945945945945943,0.0011553667160966302
0.46046046046046046,0.001154493588984426
0.46146146146146144,0.0011536169900547913
0.4624624624624625,0.0011527369283775828
0.46346346346346345,0.0011518534130526752
0.46446446446446443,0.0011509664532091235
0.46546546546546547,0.0011500760580059769
0.46646646646646645,0.0011491822366314814
0.4674674674674675,0.0011482849983031175
0.46846846846846846,0.0011473843522673095
0.4694694694694695,0.0011464803077998848
0.47047047047047047,0.0011455728742046636
0.47147147147147145,0.0011446620608146156
0.4724724724724725,0.0011437478769910135
0.47347347347347346,0.0011428303321229592
0.4744744744744745,0.0011419094356283498
0.4754754754754755,0.0011409851969528015
0.47647647647647645,0.0011400576255692749
0.4774774774774775,0.0011391267309789374
0.47847847847847846,0.0011381925227102684
0.4794794794794795,0.0011372550103185969
0.4804804804804805,0.0011363142033871973
0.48148148148148145,0.0011353701115257224
0.4824824824824825,0.001134422744370861
0.48348348348348347,0.0011334721115856623
0.4844844844844845,0.0011325182228602833
0.4854854854854855,0.0011315610879106823
0.48648648648648646,0.0011306007164790714
0.4874874874874875,0.0011296371183339992
0.48848848848848847,0.001128670303269099
0.4894894894894895,0.0011277002811046141
0.4904904904904905,0.0011267270616857831
0.49149149149149146,0.0011257506548829988
0.4924924924924925,0.0011247710705921785
0.4934934934934935,0.0011237883187342455
0.4944944944944945,0.0011228024092547577
0.4954954954954955,0.0011218133521242808
0.4964964964964965,0.0011208211573374375
0.4974974974974975,0.0011198258349135132
0.4984984984984985,0.0011188273948958454
0.4994994994994995,0.0011178258473516522
0.5005005005005005,0.001116821202372612
0.5015015015015015,0.0011158134700733047
0.5025025025025025,0.0011148026605922881
0.5035035035035035,0.0011137887840910114
0.5045045045045045,0.0011127718507548425
0.5055055055055055,0.0011117518707912562
0.5065065065065065,0.0011107288544313116
0.5075075075075075,0.0011097028119281757
0.5085085085085085,0.0011086737535579605
0.5095095095095095,0.0011076416896186742
0.5105105105105106,0.0011066066304307258
0.5115115115115115,0.0011055685863366434
0.5125125125125125,0.0011045275677002966
0.5135135135135135,0.0011034835849077387
0.5145145145145145,0.0011024366483660553
0.5155155155155156,0.0011013867685039501
0.5165165165165165,0.0011003339557709535
0.5175175175175175,0.00109927822063777
0.5185185185185185,0.001098219573595808
0.5195195195195195,0.0010971580251570151
0.5205205205205206,0.00109609358585406
0.5215215215215215,0.0010950262662395597
0.5225225225225225,0.0010939560768862813
0.5235235235235235,0.001092883028386946
0.5245245245245245,0.001091807131354098
0.5255255255255256,0.0010907283964198215
0.5265265265265265,0.001089646834235668
0.5275275275275275,0.001088562455472283
0.5285285285285285,0.0010874752708190587
0.5295295295295295,0.0010863852909850733
0.5305305305305306,0.001085292526697468
0.5315315315315315,0.001084196988702344
0.5325325325325325,0.0010830986877636126
0.5335335335335335,0.0010819976346637284
0.5345345345345345,0.0010808938402030771
0.5355355355355356,0.0010797873152001533
0.5365365365365365,0.0010786780704906836
0.5375375375375375,0.0010775661169280589
0.5385385385385385,0.0010764514653831758
0.5395395395395395,0.0010753341267435391
0.5405405405405406,0.0010742141119142222
0.5415415415415415,0.0010730914318166109
0.5425425425425425,0.0010719660973892294
0.5435435435435435,0.0010708381195864254
0.5445445445445445,0.0010697075093792563
0.5455455455455456,0.0010685742777545907
0.5465465465465466,0.0010674384357154162
0.5475475475475475,0.0010662999942801616
0.5485485485485485,0.001065158964483198
0.5495495495495496,0.0010640153573741092
0.5505505505505506,0.0010628691840177344
0.5515515515515516,0.0010617204554933196
0.5525525525525525,0.0010605691828961857
0.5535535535535535,0.0010594153773353173
0.5545545545545546,0.0010582590499346365
0.5555555555555556,0.0010571002118321385
0.5565565565565566,0.0010559388741804585
0.5575575575575575,0.0010547750481454468
0.5585585585585585,0.0010536087449073673
0.5595595595595596,0.0010524399756600023
0.5605605605605606,0.0010512687516104245
0.5615615615615616,0.0010500950839788471
0.5625625625625625,0.0010489189839989388
0.5635635635635635,0.0010477404629171132
0.5645645645645646,0.0010465595319922988
0.5655655655655656,0.0010453762024964896
0.5665665665665666,0.0010441904857135793
0.5675675675675675,0.001043002392939876
0.5685685685685685,0.0010418119354835792
0.5695695695695696,0.001040619124665077
0.5705705705705706,0.0010394239718161862
0.5715715715715716,0.0010382264882801044
0.5725725725725725,0.001037026685411735
0.5735735735735735,0.0010358245745765394
0.5745745745745746,0.0010346201671515415
0.5755755755755756,0.0010334134745244193
0.5765765765765766,0.0010322045080933741
0.5775775775775776,0.0010309932792668176
0.5785785785785785,0.0010297797994637664
0.5795795795795796,0.001028564080113496
0.5805805805805806,0.0010273461326544995
0.5815815815815816,0.0010261259685357994
0.5825825825825826,0.0010249035992152666
0.5835835835835835,0.0010236790361609013
0.5845845845845846,0.001022452290849181
0.5855855855855856,0.0010212233747662557
0.5865865865865866,0.0010199922994066019
0.5875875875875876,0.0010187590762737642
0.5885885885885885,0.0010175237168794616
0.5895895895895896,0.0010162862327440653
0.5905905905905906,0.001015046635395902
0.5915915915915916,0.0010138049363712855
0.5925925925925926,0.0010125611472145606
0.5935935935935935,0.001011315279477414
0.5945945945945946,0.0010100673447189915
0.5955955955955956,0.0010088173545059207
0.5965965965965966,0.0010075653204118609
0.5975975975975976,0.0010063112540172618
0.5985985985985985,0.001005055166909668
0.5995995995995996,0.0010037970706827035
0.6006006006006006,0.0010025369769366545
0.6016016016016016,0.0010012748972783494
0.6026026026026026,0.001000010843320069
0.6036036036036035,0.0009987448266805074
0.6046046046046046,0.0009974768589834648
0.6056056056056056,0.0009962069518590093
0.6066066066066066,0.0009949351169422065
0.6076076076076076,0.000993661365873002
0.6086086086086087,0.0009923857102969026
0.6096096096096096,0.000991108161864
0.6106106106106106,0.0009898287322290043
0.6116116116116116,0.0009885474330512314
0.6126126126126126,0.0009872642759941757
0.6136136136136137,0.0009859792727255898
0.6146146146146146,0.0009846924349172107
0.6156156156156156,0.000983403774244563
0.6166166166166166,0.0009821133023868434
0.6176176176176176,0.0009808210310262913
0.6186186186186187,0.0009795269718492646
0.6196196196196196,0.0009782311365444693
0.6206206206206206,0.000976933536804037
0.6216216216216216,0.0009756341843224225
0.6226226226226226,0.0009743330907971486
0.6236236236236237,0.0009730302679280898
0.6246246246246246,0.0009717257274168248
0.6256256256256256,0.0009704194809679066
0.6266266266266266,0.000969111540287009
0.6276276276276276,0.0009678019170820628
0.6286286286286287,0.0009664906230623123
0.6296296296296297,0.0009651776699386652
0.6306306306306306,0.000963863069423063
0.6316316316316316,0.0009625468332285186
0.6326326326326326,0.0009612289730688526
0.6336336336336337,0.000959909500659044
0.6346346346346347,0.0009585884277142797
0.6356356356356356,0.0009572657659501707
0.6366366366366366,0.0009559415270824126
0.6376376376376376,0.0009546157228274014
0.6386386386386387,0.0009532883649005609
0.6396396396396397,0.000951959465017631
0.6406406406406406,0.0009506290348939193
0.6416416416416416,0.0009492970862437734
0.6426426426426426,0.000947963630780707
0.6436436436436437,0.0009466286802178726
0.6446446446446447,0.000945292246266968
0.6456456456456456,0.0009439543406381966
0.6466466466466466,0.0009426149750406702
0.6476476476476476,0.0009412741611818143
0.6486486486486487,0.0009399319107672354
0.6496496496496497,0.0009385882355005495
0.6506506506506506,0.0009372431470835987
0.6516516516516516,0.000935896657215322
0.6526526526526526,0.0009345487775928567
0.6536536536536537,0.0009331995199106044
0.6546546546546547,0.0009318488958600748
0.6556556556556556,0.000930496917129862
0.6566566566566566,0.000929143595405617
0.6576576576576576,0.0009277889423696295
0.6586586586586587,0.0009264329697008796
0.6596596596596597,0.0009250756890747778
0.6606606606606606,0.0009237171121628595
0.6616616616616616,0.0009223572506332335
0.6626626626626626,0.0009209961161493617
0.6636636636636637,0.0009196337203707321
0.6646646646646647,0.000918270074952749
0.6656656656656657,0.0009169051915458856
0.6666666666666666,0.0009155390817962246
0.6676676676676676,0.0009141717573446879
0.6686686686686687,0.00091280322982761
0.6696696696696697,0.0009114335108758772
0.6706706706706707,0.000910062612115127
0.6716716716716716,0.0009086905451654409
0.6726726726726726,0.0009073173216415434
0.6736736736736737,0.0009059429531520076
0.6746746746746747,0.0009045674512997175
0.6756756756756757,0.0009031908276814806
0.6766766766766766,0.0009018130938875939
0.6776776776776777,0.0009004342615021759
0.6786786786786787,0.0008990543421025685
0.6796796796796797,0.0008976733472595983
0.6806806806806807,0.0008962912885370857
0.6816816816816816,0.0008949081774920734
0.6826826826826827,0.0008935240256738918
0.6836836836836837,0.0008921388446250205
0.6846846846846847,0.0008907526458803706
0.6856856856856857,0.0008893654409669797
0.6866866866866866,0.0008879772414042478
0.6876876876876877,0.0008865880587036083
0.6886886886886887,0.0008851979043686645
0.6896896896896897,0.0008838067898940866
0.6906906906906907,0.0008824147267669001
0.6916916916916916,0.0008810217264649787
0.6926926926926927,0.000879627800458008
0.6936936936936937,0.0008782329602063943
0.6946946946946947,0.0008768372171619294
0.6956956956956957,0.0008754405827668615
0.6966966966966966,0.0008740430684545102
0.6976976976976977,0.00087264468564855
0.6986986986986987,0.0008712454457631587
0.6996996996996997,0.0008698453602025572
0.7007007007007007,0.0008684444403615334
0.7017017017017017,0.0008670426976243111
0.7027027027027027,0.0008656401433654546
0.7037037037037037,0.000864236788948764
0.7047047047047047,0.0008628326457278825
0.7057057057057057,0.0008614277250455591
0.7067067067067067,0.000860022038234212
0.7077077077077077,0.0008586155966150415
0.7087087087087087,0.0008572084114984083
0.7097097097097097,0.0008558004941830507
0.7107107107107107,0.0008543918559569384
0.7117117117117117,0.0008529825080963666
0.7127127127127127,0.0008515724618659636
0.7137137137137137,0.000850161728518715
0.7147147147147147,0.0008487503192956671
0.7157157157157157,0.0008473382454257956
0.7167167167167167,0.0008459255181260702
0.7177177177177178,0.0008445121486009314
0.7187187187187187,0.0008430981480425152
0.7197197197197197,0.0008416835276303364
0.7207207207207207,0.0008402682985313031
0.7217217217217217,0.0008388524718994359
0.7227227227227228,0.0008374360588755923
0.7237237237237237,0.0008360190705877067
0.7247247247247247,0.0008346015181503561
0.7257257257257257,0.0008331834126647659
0.7267267267267267,0.0008317647652184577
0.7277277277277278,0.000830345586885634
0.7287287287287287,0.0008289258887263667
0.7297297297297297,0.0008275056817871401
0.7307307307307307,0.0008260849770997862
0.7317317317317317,0.0008246637856826956
0.7327327327327328,0.000823242118539449
0.7337337337337337,0.0008218199866592084
0.7347347347347347,0.0008203974010166108
0.7357357357357357,0.0008189743725715273
0.7367367367367368,0.0008175509122692698
0.7377377377377378,0.0008161270310396145
0.7387387387387387,0.0008147027397978248
0.7397397397397397,0.0008132780494434891
0.7407407407407407,0.0008118529708610461
0.7417417417417418,0.0008104275149193888
0.7427427427427428,0.0008090016924717978
0.7437437437437437,0.0008075755143557878
